"id","code_prefix_start","code_prefix_end","name","parent_id","reconcile","expense_element_detailed","account_type","note"
"account_group_template_825_825","825","825","Gastos de Proyectos","account_group_template_nominales_deudoras_excepto_seguros","0","1","expense","En estas cuentas se registran los gastos incurridos en las actividades de proyectos nacionales, ramales, territoriales, internacionales, en las que no existe producción en proceso.El saldo de esta cuenta se cancela al final del año, contra la cuenta Resultado.Los gastos registrados en estas cuentas se analizan en los elementos establecidos en los lineamientos de Costo."
"account_group_template_826_833","826","833","Gastos de Operación","account_group_template_nominales_deudoras_excepto_seguros","0","1","expense","En estas cuentas se registran los gastos incurridos en el desarrollo de las actividades en las que no existe producción en proceso, ni se calculan costos por productos o servicios, tales como: Actividades comerciales y de gastronomía, servicios de transportación (excepto marítimo), servicios de comunicaciones, alojamiento y recreación, entre otros.En el caso de las actividades comerciales y de gastronomía no se incluye en estas cuentas el costo de adquisición de los productos o mercancías comercializados, que se registran en las cuentas Costo de Ventas.Los gastos registrados en estas cuentas se analizan en los elementos establecidos en los lineamientos de Costo.Sus saldos se cancelan al final del año, contra la cuenta Resultado"
"account_group_template_834_834","834","834","Gastos de Administración de la OSDE","account_group_template_nominales_deudoras_excepto_seguros","0","1","expense","Incluye el importe de los gastos en que se incurre en la actividad de administración de la OSDE o Grupo Empresarial.Comprenden entre otros, conceptos tales como: Gastos de la fuerza de trabajo, del personal de dirección de la OSDE, gastos en comisión de servicios, gastos de oficina (teléfonos, telégrafo, correos, consumo de materiales, electricidad, etc.), depreciación de los Activos Fijos Tangibles.Los gastos registrados en estas cuentas se analizan en los elementos establecidos en los Sistemas de Costo de cada entidad.Se debitan por los gastos incurrido en el período y su saldo se cancela al final del período contable contra la cuenta Resultado. "
"account_group_template_835_838","835","838","Gastos Financieros","account_group_template_nominales_deudoras_excepto_seguros","0","0","expense","Comprenden los gastos en que se incurran, relacionados con las operaciones financieras. Incluyen, entre otros, conceptos tales como: Gastos por intereses, comisiones bancarias, multas, sanciones, morosidad e indemnizaciones, otras contribuciones de destino específico, descuentos por pronto pago, pagos por pronto despacho.Los saldos de estas cuentas se cancelan al final del año, contra la cuenta Resultado."
"account_group_template_839_839","839","839","Gastos por Pérdidas en Tasas de Cambio","account_group_template_nominales_deudoras_excepto_seguros","0","0","expense","Comprenden los gastos en que se incurran, relacionados con las operaciones financieras por pérdida en tasa de cambio. Los saldos de estas cuentas se cancelan al final del año, contra la cuenta Resultado."
"account_group_template_840_840","840","840","Financiamiento Entregado a la OSDE","account_group_template_nominales_deudoras_excepto_seguros","0","0","expense","Comprende el aporte que realiza la empresa para contribuir al financiamiento de la OSDE.No se analiza por elementos del gasto. Sus saldos se cancelan al final del año, contra la cuenta Resultado"
"account_group_template_841_841","841","841","Gastos por Estadía - Importadores","account_group_template_nominales_deudoras_excepto_seguros","0","0","expense","Este rango de cuentas será utilizado por las entidades importadoras para registrar los gastos originados por estadía de los buques y otros medios de transporte de acuerdo con los términos pactados para las operaciones de carga y descarga o por el sobre cumplimiento de estos en beneficio del transportista, además de las demoras en la extracción de mercancías, el almacenaje después de los días libres de almacenaje y por otros conceptos que inciden en la demora en la extracción y devolución de contenedores, con independencia de su posibilidad de recobro por no ser responsabilidad del importador.Este rango de cuentas debe analizarse por estadía en almacenaje y por estadía en la devolución de los contenedores y dentro de ellos, por cada hecho que origina o es causante de la sobrestadía, entre ellos: a) Retención financiera;b) deuda con el operador portuario y aéreo;c) deuda con la Naviera o línea aérea;d) deuda con la Aduana;e) gasto por falta o errores en la documentación del Proveedor;f) gasto por conexión/desconexión de contenedor refrigerado después del libre almacenaje;g) gasto imputable a la Economía Nacional, dividido en:i Gasto por responsabilidad del Comprador Interno;ii gasto por responsabilidad del Transporte.Sus saldos se cancelan al final del año, contra la cuenta Resultado."
"account_group_template_843_843","843","843","Gastos por Estadía - Otras Entidades","account_group_template_nominales_deudoras_excepto_seguros","0","0","expense","Este rango de cuentas será utilizado por el resto de las entidades de la economía nacional para registrar los gastos originados por la facturación de los importadores, por la estadía de los buques y otros medios de transporte de acuerdo con los términos pactados para las operaciones de carga y descarga o por el sobre cumplimiento de estos en beneficio del transportista, además de las demoras en la extracción de mercancías, el almacenaje después de los días libres de almacenaje y por otros conceptos que inciden en la demora en la extracción y devolución de contenedores.Este rango de cuentas debe analizarse por sobrestadía en almacenaje y por sobrestadía en la devolución de los contenedores, y dentro de ellos por cada hecho que origina o es causante de la sobrestadía, entre ellos: a) Retención financiera;b) deuda con el operador portuario y aéreo;c) deuda con la Naviera o línea aérea;d) deuda con la Aduana;e) gasto por falta o errores en la documentación del Proveedor;f) gasto por conexión/desconexión de contenedor refrigerado después del libre almacenaje;g) gasto imputable a la Economía Nacional, dividido en:i Gasto por responsabilidad del Comprador Interno;ii gasto por responsabilidad del Transporte.Sus saldos se cancelan al final del año, contra la cuenta Resultado"
"account_group_template_845_848","845","848","Gastos por Pérdidas","account_group_template_nominales_deudoras_excepto_seguros","0","0","expense","Incluyen los gastos por pérdidas, que una vez investigados, son asumidos por la entidad, al no poderse aplicar la responsabilidad material. Incluye, entre otras, las de cosechas agrícolas, el valor no depreciado de los Activos Fijos Tangibles dados de bajas antes de finalizar su vida útil y la sobrevaloración de la masa ganadera.Comprenden el costo de las muertes de los animales en desarrollo, no atribuibles a culpables, tanto hasta el límite de las normas establecidas, como en exceso a estas.También se registran en estas cuentas las pérdidas por el exceso del costo real sobre el planificado de las inversiones materiales ejecutadas con medios propios, así como el exceso del costo de las actividades de autoconsumo.Sus saldos se cancelan al final del año, contra la cuenta Resultado"
"account_group_template_849_849","849","849","Gastos por Pérdidas - Desastres","account_group_template_nominales_deudoras_excepto_seguros","0","0","expense","Representa pérdidas por desastres no financiadas por el seguro por la incidencia de hechos catastróficos, reconocidos como tal por la autoridad competente, entre los que tenemos ciclones tropicales, huracanes, intensas lluvias, penetraciones del mar, y otros eventos hidrometeorológicos, intensas sequías, incendios de grandes proporciones, sismos, accidentes de sustancias peligrosas, derrames de hidrocarburos, desastres sanitarios. El saldo de esta cuenta se cancela al final del año, contra la cuenta Resultado"
"account_group_template_850_854","850","854","Gastos por Faltantes de Bienes","account_group_template_nominales_deudoras_excepto_seguros","0","0","expense","Incluyen los gastos por faltantes de Activos Fijos Tangibles, Inventarios, medios monetarios, equipos por instalar y materiales para el proceso inversionista, que una vez investigados, son asumidos por la entidad. Sus saldos se cancelan al final del año, contra la cuenta Resultado."
"account_group_template_855_864","855","864","Otros Impuestos, Tasas y Contribuciones","account_group_template_nominales_deudoras_excepto_seguros","0","0","expense","Se registran en estas cuentas los gastos que corresponden al impuesto sobre el uso de la fuerza de trabajo, la contribución a la seguridad social al corto y largo plazo, otros impuestos, tasas y contribuciones. Excluye el impuesto sobre las ventas y el impuesto sobre utilidades, el impuesto sobre ingresos personales, e impuesto aduanero, contribución especial, contribución territorial para el desarrollo local.Sus saldos se cancelan al final del año, contra la cuenta Resultado."
"account_group_template_865_866","865","866","Otros Gastos","account_group_template_nominales_deudoras_excepto_seguros","0","1","expense","Se registran en estas cuentas los gastos que no corresponden a las actividades fundamentales de la empresa, ni se consideran gastos financieros, pérdidas, faltantes, ni gastos de años anteriores.Comprenden entre otros, gastos por concepto de: Comedores, cafeterías y actividades socio-culturales, servicios no industriales prestados a trabajadores, gastos de capacitación para que los trabajadores alcancen hasta el noveno grado, servicios a comunidades y bateyes asumidos por la entidad y mantenimiento y reparaciones corrientes de Activos Fijos Tangibles arrendados. También se registran en estas cuentas los gastos que asume la entidad por paralizaciones totales o parciales, por causas no imputables a la misma (falta de materias primas, materiales, combustibles o energía), así como los gastos de reparaciones generales, mantenimiento y reparaciones corrientes de los Activos Fijos Tangibles (cuando la paralización exceda a tres meses y los importes de las reparaciones generales de dichos activos excedan la provisión creada para su financiamiento); así como los gastos por movilizaciones hasta los términos establecidos por la legislación vigente.Los gastos que se contabilizan en estas cuentas se analizan en los elementos establecidos en los Sistemas de Costo de cada entidad.Sus saldos se cancelan al final del año, contra la cuenta Resultado."
"account_group_template_867_867","867","867","Gastos de Eventos","account_group_template_nominales_deudoras_excepto_seguros","0","0","expense","Se registran en estas cuentas los gastos asociados a los eventos aprobados en el Plan de la Economía. Comprende los gastos incurridos en la preparación, celebración de los eventos nacionales e internacionales los que se registran para cada evento por separado. No constituyen eventos nacionales las reuniones y otras actividades de la gestión administrativa. El saldo de esta cuenta se cancela al final del año, contra la cuenta Resultado, o según se disponga en la norma contable correspondiente"
"account_group_template_873_873","873","873","Gastos de Recuperación de Desastres","account_group_template_nominales_deudoras_excepto_seguros","0","1","expense","Representa los gastos en que incurre la entidad para reponer y recuperar las condiciones normales de funcionamiento, luego de las afectaciones a sus recursos materiales por la incidencia de hechos catastróficos, reconocidos como tal por la autoridad competente, entre los que tenemos ciclones tropicales, huracanes, intensas lluvias, penetraciones del mar, y otros eventos hidrometeorológicos, intensas sequías, incendios de grandes proporciones, sismos, accidentes de sustancias peligrosas, derrames de hidrocarburos, desastres sanitarios. Se analiza por elementos de gastos.El saldo de esta cuenta se cancela al final del año, contra la cuenta Resultado."
"account_group_template_nominales_acreeddoras_excepto_seguros","900","953","CUENTAS NOMINALES ACREEDORAS (Excepto Empresas de Seguro)","","0","0","",""
"account_group_template_900_913","900","913","Ventas","account_group_template_nominales_acreeddoras_excepto_seguros","0","0","income","Comprenden los importes, por las entregas a clientes, de productos terminados, trabajos efectuados, servicios prestados y ventas de mercancías.Sus saldos se cancelan al final del año, contra la cuenta Resultado"
"account_group_template_914_914","914","914","Ventas de Bienes con destino a la Exportación","account_group_template_nominales_acreeddoras_excepto_seguros","0","0","income","Comprenden los importes, por la venta de bienes al exterior y se analiza por el sistema armonizado de clasificación de productos (SACLAP) vigente en el país.El saldo de esta cuenta se cancela al final del año, contra la cuenta Resultado"
"account_group_template_915_915","915","915","Ventas por Exportación de Servicios","account_group_template_nominales_acreeddoras_excepto_seguros","0","0","income","Comprenden los importes, por los servicios prestados al exterior y se analiza por el Clasificador de Productos de Cuba (CPCU) vigente en el país.El saldo de esta cuenta se cancela al final del año, contra la cuenta Resultado"
"account_group_template_916_919","916","919","Subvenciones","account_group_template_nominales_acreeddoras_excepto_seguros","0","0","income_other","Se registra en estas cuentas el importe de las subvenciones que representan ingresos a recibir del Presupuesto del Estado por los conceptos aprobados en la legislación vigente.No incluye la Subvención por Pérdida.Sus saldos se cancelan al final del año, contra la cuenta Resultado."
"account_group_template_920_922","920","922","Ingresos Financieros","account_group_template_nominales_acreeddoras_excepto_seguros","0","0","income_other","Incluyen los ingresos relacionados con las operaciones financieras.Comprenden entre otros, conceptos tales como: Intereses ganados, multas e indemnizaciones a terceros, ganancias por cambio de monedas en deudas e ingresos por pronto despacho, ganancias en negocios conjuntos con otras entidades extranjeras, recuperación de faltantes de bienes, etc.Sus saldos se cancelan al final del año, contra la cuenta Resultado."
"account_group_template_923_923","923","923","Financiamiento Recibido de las Empresas (Uso exclusivo de la OSDE)","account_group_template_nominales_acreeddoras_excepto_seguros","0","0","income_other","Los Organismos Superiores de Dirección (OSDE) deben registrar en esta cuenta los honorarios de administración recibidos de sus entidades subordinadas o los financiamientos para financiar los gastos de la OSDE. Se acredita por la recepción del financiamiento o el traslado de Ingresos Diferidos y se debita al cierre del ejercicio contable contra la cuenta de Resultado. "
"account_group_template_924_924","924","924","Ingresos por Variación de Tasas de Cambio","account_group_template_nominales_acreeddoras_excepto_seguros","0","0","income_other","Incluye la ganancia por fluctuación en la tasa de cambio de las monedas extranjeras.Sus saldos se cancelan al final del año, contra la cuenta Resultado."
"account_group_template_925_925","925","925","Ingresos por Dividendos Ganados","account_group_template_nominales_acreeddoras_excepto_seguros","0","0","income_other","Incluyen los ingresos relacionados con las operaciones financieras derivadas por los dividendos.Sus saldos se cancelan al final del año, contra la cuenta Resultado."
"account_group_template_926_927","926","927","Ingresos por Estadía (navieras y operadores)","account_group_template_nominales_acreeddoras_excepto_seguros","0","0","income_other","Se contabilizan en esta cuenta los ingresos devengados por las navieras y operadores por estadía como resultado de la facturación a los importadores. Se acreditan por los ingresos recibidos y se debitan por la cancelación de su saldo al final del año contra la cuenta Resultado"
"account_group_template_928_929","928","929","Ingresos por Recobro de Estadía (importadores y otras entidades)","account_group_template_nominales_acreeddoras_excepto_seguros","0","0","income_other","Se contabilizan en esta cuenta los ingresos devengados por los importadores por la facturación que se realiza a otras entidades de la economía nacional o a los proveedores extranjeros, cuando los hechos o causas que ocasionan la estadía que se pagó a la naviera o al operador portuario y aéreo, no son imputables a la entidad importadora.Se acreditan por los ingresos recibidos y se debitan por la cancelación de su saldo al final del año contra la cuenta Resultado"
"account_group_template_930_939","930","939","Ingresos por Sobrantes","account_group_template_nominales_acreeddoras_excepto_seguros","0","0","income_other","Comprenden los ingresos por sobrantes de Inventarios y medios monetarios, que una vez investigados, son asumidos por la entidad, así como los de animales en desarrollo.Sus saldos se cancelan al final del año, contra la cuenta Resultado"
"account_group_template_950_952","950","952","Otros Ingresos","account_group_template_nominales_acreeddoras_excepto_seguros","0","0","income_other","Se registran en estas cuentas los ingresos que no corresponden a las actividades fundamentales de la entidad, no se incluyen directamente en su resultado, ni ingresos financieros.Comprenden entre otros, conceptos tales como: Ventas de alimentos en comedores y cafeterías, ventas de materias primas y materiales recuperados no deducibles del costo de producción, servicios y ventas a trabajadores, ingresos por arrendamiento de Activos Fijos Tangibles y otros ingresos obtenidos por servicios prestados a comunidades y bateyes, en correspondencia con los gastos que por estos conceptos asume la entidad.Sus saldos se cancelan al final del año, contra la cuenta Resultado"
"account_group_template_953_953","953","953","Ingresos por Donaciones Recibidas","account_group_template_nominales_acreeddoras_excepto_seguros","0","0","income_other","Comprenden el importe de los recursos materiales y monetarios recibidos por la entidad proveniente de entidades nacionales o extranjeras, personas o gobiernos, organizaciones, sin obligación de pago. Se acreditan por la recepción de los recursos materiales y medios monetarios e incluye la recepción de recursos que provienen de decomisos, para su uso en la entidad, excluye los recursos monetarios que se destinen para financiar la adquisición de Activos fijos Tangibles, los que se tratarán por la cuenta donaciones Recibidas del Patrimonio Neto o Capital Contable.Sus saldos se cancelan al final del año, contra la cuenta Resultado."
"account_group_template_cuenta_cierre","999","999","CUENTA DE CIERRE","","0","0","",""
"aaccount_group_template_999_999","999","999","Resultado","account_group_template_cuenta_cierre","0","0","equity_unaffected","Esta cuenta refleja al final del período contable, el resultado obtenido por la entidad, bien sea utilidad o pérdida, producto del cierre de los saldos de las cuentas nominales.Su saldo se transfiere una vez efectuado el cierre de los saldos de las cuentas nominales, de ser positivo a las cuentas Utilidades Retenidas y de ser negativo, a las cuentas Pérdida"
